what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500258017081
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1500258023811
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1500258023898
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1500258023945
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1500258024754
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1500258032189
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500258040148
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500258048291
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500258049983
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1500258053753
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500258057421
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500258057502
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1500258071825
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500258072094
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1500258082326
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1500258082339
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1500258084113
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1500258152945
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1500258152970
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1500258153016
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500258154396
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500258157601
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500258157718
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1500258211127
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1500258211262
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1500258212235
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1500258245119
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500258246667
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500258246918
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1500258246970
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1500258248259
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500258251157
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500258261809
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500258264164
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1500258265669
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1500258267323
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1500258276486
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1500258278433
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1500258279702
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1500258282469
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1500258308955
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500258322264
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500258328040
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1500258334892
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1500258335402
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1500258366576
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500258400368
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1500258404861
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500258405832
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500258405894
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500258410044
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500258416986
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500258420977
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1500258425010
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500258427025
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1500258429464
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1500258430739
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1500258432210
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500258432958
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500258436062
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500258436224
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1500258493811
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1500258500652
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500258501696
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1500258532692
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500258538782
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500258574946
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500258577930
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500258604580
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1500258604647
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1500258616742
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1500258620026
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500258628742
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500258634737
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500258637146
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500258642772
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1500258642780
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500258643489
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500258647552
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500258647700
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500258694997
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500258695162
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1500258733194
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500258743251
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1500258750931
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1500258754283
started,bundle,org.eclipse.wb.os,1.1.0.r37x201109091012,"org.eclipse.wb.os",1500258769971
started,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1500258769986
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500258771387
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500258773918
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500258774065
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1500258777880
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1500258778733
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500258782522
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500258816254
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259032753
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1500259100926
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500259101969
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259104030
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259104155
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1500259224811
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1500259227337
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500259229658
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1500259253314
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1500259259931
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500259261402
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1500259266651
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500259268112
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1500259270978
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259293455
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259293602
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1500259298699
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259310193
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259542993
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259553758
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259553914
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259556935
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259633841
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1500259638479
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259642670
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259647817
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259694423
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259723328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259726811
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1500259752205
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259774606
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259777630
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259783720
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259787739
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1500259795878
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259810796
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500259810900
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500259810993
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259812088
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259819208
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1500259821684
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1500259824076
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1500259824540
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1500259833253
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259840296
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259842083
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1500259857457
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259862441
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259864874
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1500259864880
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259867041
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259868089
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1500259868586
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1500259872281
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1500259876152
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1500259879449
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259885286
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259885443
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500259888468
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1500259896711
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1500259902070
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500259910371
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259915998
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259916146
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259924359
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259924489
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259932486
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259932601
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259932663
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259979797
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500259979877
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500259979947
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500259981490
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1500259985268
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500259998575
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500260016337
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500260020974
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500260021147
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500260034638
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500260034770
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500260045839
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500260046010
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500260060831
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500260069770
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1500260072602
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1500260087083
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500260088087
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500260328917
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500260330998
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500260336118
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1500260338358
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1500260339127
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500260343897
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500260344013
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500260346383
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1500260348482
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1500260364315
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500260366687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500260366828
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500260376016
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500260376188
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1500260382407
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1500260384949
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500260386555
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500260395583
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1500260395605
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500260396431
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500260403270
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500260403402
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500260414447
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500260414562
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1500260418083
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1500260418660
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500260420951
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500260426692
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1500260429290
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500260433855
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500260433977
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500260434029
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500260435763
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1500260445266
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1500260446342
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500260453062
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500260453187
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500260453234
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500260454389
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1500260456212
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1500260457788
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1500260458239
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500260462479
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500260466515
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1500260468711
