what,kind,bundleId,bundleVersion,description,time
java.runtime.version,sysinfo,,,"1.8.0_101-b13",1500274509251
java.specification.name,sysinfo,,,"Java Platform API Specification",1500274509251
java.specification.vendor,sysinfo,,,"Oracle Corporation",1500274509251
java.specification.version,sysinfo,,,"1.8",1500274509251
java.vendor,sysinfo,,,"Oracle Corporation",1500274509251
java.version,sysinfo,,,"1.8.0_101",1500274509251
java.vm.info,sysinfo,,,"mixed mode",1500274509251
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1500274509251
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1500274509251
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1500274509251
java.vm.specification.version,sysinfo,,,"1.8",1500274509251
java.vm.vendor,sysinfo,,,"Oracle Corporation",1500274509251
java.vm.version,sysinfo,,,"25.101-b13",1500274509251
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1500274509259
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1500274512777
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500274524773
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500274547576
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1500274551975
started,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1500274557417
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1500274557461
started,bundle,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui",1500274557498
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1500274557541
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1500274557644
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1500274557897
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1500274557956
started,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1500274558055
started,bundle,org.eclipse.wst.validation,1.2.302.v201107140600,"org.eclipse.wst.validation",1500274558309
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1500274558375
started,bundle,org.eclipse.wst.xsd.core,1.1.600.v201104070312,"org.eclipse.wst.xsd.core",1500274558559
started,bundle,org.eclipse.emf.common,2.7.0.v20110912-0920,"org.eclipse.emf.common",1500274558618
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1500274558682
started,bundle,org.eclipse.emf.ecore,2.7.0.v20110912-0920,"org.eclipse.emf.ecore",1500274558765
started,bundle,org.eclipse.xsd,2.7.0.v20110606-0949,"org.eclipse.xsd",1500274558770
opened,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1500274558923
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20110520-1406,"org.eclipse.emf.ecore.xmi",1500274559120
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1500274559318
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1500274559541
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1500274559622
started,bundle,org.eclipse.wst.common.frameworks,1.2.101.v201107192200,"org.eclipse.wst.common.frameworks",1500274560156
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1500274560562
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1500274560574
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1500274560578
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1500274560613
started,bundle,org.eclipse.wst.common.modulecore,1.2.101.v201108231700,"org.eclipse.wst.common.modulecore",1500274560616
error,log,,,"Unable to update index for central|http://repo1.maven.org/maven2",1500274561865
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500274568462
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500274568625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500274568991
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500274572857
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500274572932
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500274578648
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1500274582489
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500274603108
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500274616196
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1500274620429
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1500274620572
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1500274623377
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1500274627326
executed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.add.block.comment",1500274641348
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500274647550
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500274676288
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1500274680280
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500274687445
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500274689982
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500274692227
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500274702592
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1500274703977
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1500274715888
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500274721502
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500274728552
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500274735115
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500274738284
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500274752988
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500274765822
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500274769406
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500274771356
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500274783782
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500274785444
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500274793792
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500274799047
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1500274802953
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500274811623
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500274821483
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1500274832498
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500274849410
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500274860840
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1500274870089
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1500274871328
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1500274881294
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1500274882471
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1500274892449
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1500274893680
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1500274900115
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1500274901896
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1500274902824
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1500274917553
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500274918322
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1500274918602
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500274918658
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1500274918747
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1500274923101
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1500274926292
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1500274931039
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1500274934262
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1500274944273
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1500274944296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500274959311
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500274959429
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.format",1500274960821
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1500274961760
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1500274964662
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1500274966272
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1500274988287
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1500274997294
opened,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1500275001774
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1500275001819
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1500275005110
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1500275006307
closed,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1500275006307
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1500275009883
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1500275011079
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1500275014623
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500275030750
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500275039893
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500275051159
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1500275055658
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500275062678
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500275068255
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500275068926
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500275069586
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1500275073183
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500275073989
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1500275082151
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1500275087587
