what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499676830657
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499676863347
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499676868420
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499676873235
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499676888266
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1499676891134
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1499676899060
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1499676903065
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499676927050
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499676927998
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499676938266
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499676939292
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1499676945306
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499676948681
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499676949739
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1499676958547
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499677002474
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499677035355
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499677037217
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499677045090
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1499677048999
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499677111378
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499677115498
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499677117161
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499677128248
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499677133018
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499677268707
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499677269855
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499677485870
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499677489872
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499677499477
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499677501486
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499677502773
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1499677502989
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1499677503438
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1499677503479
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1499677503480
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1499677503538
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1499677503539
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1499677503559
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1499677503559
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1499677503559
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1499677503560
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1499677503560
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1499677503699
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1499677503699
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1499677503700
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1499677503700
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1499677503700
stopped,bundle,org.eclipse.help.base,3.6.1.v201109091335,"org.eclipse.help.base",1499677503700
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1499677503723
stopped,bundle,org.eclipse.m2e.core.ui,1.0.100.20110804-1717,"org.eclipse.m2e.core.ui",1499677503737
stopped,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1499677503737
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1499677503766
stopped,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1499677503767
stopped,bundle,org.eclipse.ant.launching,1.0.100.v20110506,"org.eclipse.ant.launching",1499677503820
stopped,bundle,org.eclipse.compare.win32,1.0.200.I20110510-0800,"org.eclipse.compare.win32",1499677503887
stopped,bundle,org.eclipse.egit.mylyn.ui,1.1.0.201109151100-r,"org.eclipse.egit.mylyn.ui",1499677503909
stopped,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1499677503909
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk",1499677503964
stopped,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1499677503964
stopped,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1499677503964
stopped,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1499677503964
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20110305-1450,"org.eclipse.jdt.apt.ui",1499677503973
stopped,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1499677503973
stopped,bundle,org.eclipse.wb.swing.databinding,1.1.0.r37x201109091143,"org.eclipse.wb.swing.databinding",1499677504041
